problem,ablation,theta_mode,theta_start_mode,theta_lambda,D_theta,theta_lr,theta_inner_steps,rho,T,checkpoint_step,count,solver_success_rate_best,solver_success_rate_mean,solver_success_rate_std,solver_success_rate_sem,solver_success_rate_ci95,greedy_success_rate_best,greedy_success_rate_mean,greedy_success_rate_std,greedy_success_rate_sem,greedy_success_rate_ci95,solver_avg_reward_best,solver_avg_reward_mean,solver_avg_reward_std,solver_avg_reward_sem,solver_avg_reward_ci95,greedy_avg_reward_best,greedy_avg_reward_mean,greedy_avg_reward_std,greedy_avg_reward_sem,greedy_avg_reward_ci95
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,1860,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9226000000000002,0.9226000000000002,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,1880,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9235000000000002,0.9235000000000002,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,1900,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9234000000000002,0.9234000000000002,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,1920,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9234000000000002,0.9234000000000002,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,1940,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9235000000000002,0.9235000000000002,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,1960,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9241000000000003,0.9241000000000003,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,1980,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9238000000000003,0.9238000000000003,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,2000,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9234,0.9234,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,2020,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9234,0.9234,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,2040,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9233000000000001,0.9233000000000001,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,2060,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9237000000000001,0.9237000000000001,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,2080,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9231,0.9231,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,2100,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9229000000000002,0.9229000000000002,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,2120,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9224000000000001,0.9224000000000001,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,2140,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9227000000000001,0.9227000000000001,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,2160,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9227000000000001,0.9227000000000001,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,2180,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9227000000000001,0.9227000000000001,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,2200,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9230000000000002,0.9230000000000002,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,2220,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9226000000000002,0.9226000000000002,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,2240,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9226000000000002,0.9226000000000002,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,2260,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9233000000000001,0.9233000000000001,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,2280,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9233000000000001,0.9233000000000001,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,2300,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9232000000000002,0.9232000000000002,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,2320,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9242000000000001,0.9242000000000001,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,2340,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9234000000000002,0.9234000000000002,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,2360,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9237000000000001,0.9237000000000001,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,2380,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9237000000000001,0.9237000000000001,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,2400,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9240000000000002,0.9240000000000002,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,2420,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9241000000000001,0.9241000000000001,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,2440,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9242,0.9242,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,2460,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.924,0.924,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,2480,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9241000000000001,0.9241000000000001,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,2500,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9237000000000002,0.9237000000000002,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,2520,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9236000000000001,0.9236000000000001,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,2540,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9233000000000002,0.9233000000000002,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,2560,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9232,0.9232,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,2580,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9231000000000001,0.9231000000000001,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,2600,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9229,0.9229,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,2620,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9227000000000001,0.9227000000000001,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,2640,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9224000000000001,0.9224000000000001,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,2660,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9222000000000001,0.9222000000000001,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,2680,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9222000000000001,0.9222000000000001,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,2700,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9224000000000001,0.9224000000000001,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,2720,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9226000000000001,0.9226000000000001,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,2740,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9228000000000002,0.9228000000000002,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,2760,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9232,0.9232,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,2780,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9233000000000002,0.9233000000000002,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,2800,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9233000000000002,0.9233000000000002,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,2820,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9233000000000002,0.9233000000000002,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,2840,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9233000000000002,0.9233000000000002,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,2860,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9233000000000002,0.9233000000000002,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,2880,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9233000000000002,0.9233000000000002,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,2900,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9246000000000002,0.9246000000000002,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,2920,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9248000000000002,0.9248000000000002,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,2940,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9251000000000001,0.9251000000000001,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,2960,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9250999999999999,0.9250999999999999,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,2980,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9250999999999999,0.9250999999999999,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,warm,,300.0,0.001,10,0.03,3000,3000,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.925,0.925,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,projection_dtheta,projection,zero,,0.3,0.001,10,0.03,3000,20,1,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0
deterministic,projection_dtheta,projection,zero,,0.3,0.001,10,0.03,3000,40,1,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0
deterministic,projection_dtheta,projection,zero,,0.3,0.001,10,0.03,3000,60,1,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0
deterministic,projection_dtheta,projection,zero,,0.3,0.001,10,0.03,3000,80,1,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0
deterministic,projection_dtheta,projection,zero,,0.3,0.001,10,0.03,3000,100,1,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12739999999999999,-0.12739999999999999,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0
deterministic,projection_dtheta,projection,zero,,0.3,0.001,10,0.03,3000,120,1,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12739999999999999,-0.12739999999999999,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0
deterministic,projection_dtheta,projection,zero,,0.3,0.001,10,0.03,3000,140,1,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12739999999999999,-0.12739999999999999,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0
deterministic,projection_dtheta,projection,zero,,0.3,0.001,10,0.03,3000,160,1,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12739999999999999,-0.12739999999999999,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0
deterministic,projection_dtheta,projection,zero,,0.3,0.001,10,0.03,3000,180,1,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1375,-0.1375,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0
deterministic,projection_dtheta,projection,zero,,0.3,0.001,10,0.03,3000,200,1,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1375,-0.1375,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0
deterministic,projection_dtheta,projection,zero,,0.3,0.001,10,0.03,3000,220,1,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1375,-0.1375,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0
deterministic,projection_dtheta,projection,zero,,0.3,0.001,10,0.03,3000,240,1,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1375,-0.1375,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0
deterministic,projection_dtheta,projection,zero,,0.3,0.001,10,0.03,3000,260,1,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1375,-0.1375,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0
deterministic,projection_dtheta,projection,zero,,0.3,0.001,10,0.03,3000,280,1,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1375,-0.1375,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0
deterministic,projection_dtheta,projection,zero,,0.3,0.001,10,0.03,3000,300,1,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14759999999999998,-0.14759999999999998,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0
deterministic,projection_dtheta,projection,zero,,0.3,0.001,10,0.03,3000,320,1,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14759999999999998,-0.14759999999999998,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0
deterministic,projection_dtheta,projection,zero,,0.3,0.001,10,0.03,3000,340,1,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14759999999999998,-0.14759999999999998,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0
deterministic,projection_dtheta,projection,zero,,0.3,0.001,10,0.03,3000,360,1,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14759999999999998,-0.14759999999999998,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0
deterministic,projection_dtheta,projection,zero,,0.3,0.001,10,0.03,3000,380,1,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14759999999999998,-0.14759999999999998,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0
deterministic,projection_dtheta,projection,zero,,0.3,0.001,10,0.03,3000,400,1,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14759999999999998,-0.14759999999999998,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0
deterministic,projection_dtheta,projection,zero,,0.3,0.001,10,0.03,3000,420,1,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14759999999999998,-0.14759999999999998,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0
deterministic,projection_dtheta,projection,zero,,0.3,0.001,10,0.03,3000,440,1,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1367,-0.1367,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0
deterministic,projection_dtheta,projection,zero,,0.3,0.001,10,0.03,3000,460,1,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1367,-0.1367,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0
deterministic,projection_dtheta,projection,zero,,0.3,0.001,10,0.03,3000,480,1,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1366,-0.1366,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0
deterministic,projection_dtheta,projection,zero,,0.3,0.001,10,0.03,3000,500,1,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.126,-0.126,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0
deterministic,projection_dtheta,projection,zero,,0.3,0.001,10,0.03,3000,520,1,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.126,-0.126,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0
deterministic,projection_dtheta,projection,zero,,0.3,0.001,10,0.03,3000,540,1,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.126,-0.126,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0
deterministic,projection_dtheta,projection,zero,,0.3,0.001,10,0.03,3000,560,1,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.126,-0.126,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0
deterministic,projection_dtheta,projection,zero,,0.3,0.001,10,0.03,3000,580,1,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.126,-0.126,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0
deterministic,projection_dtheta,projection,zero,,0.3,0.001,10,0.03,3000,600,1,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.126,-0.126,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0
deterministic,projection_dtheta,projection,zero,,0.3,0.001,10,0.03,3000,620,1,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.126,-0.126,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0
deterministic,projection_dtheta,projection,zero,,0.3,0.001,10,0.03,3000,640,1,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.126,-0.126,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0
deterministic,projection_dtheta,projection,zero,,0.3,0.001,10,0.03,3000,660,1,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.126,-0.126,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0
deterministic,projection_dtheta,projection,zero,,0.3,0.001,10,0.03,3000,680,1,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.126,-0.126,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0
deterministic,projection_dtheta,projection,zero,,0.3,0.001,10,0.03,3000,700,1,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1268,-0.1268,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0
deterministic,projection_dtheta,projection,zero,,0.3,0.001,10,0.03,3000,720,1,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1268,-0.1268,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0
deterministic,projection_dtheta,projection,zero,,0.3,0.001,10,0.03,3000,740,1,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1372,-0.1372,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0
deterministic,projection_dtheta,projection,zero,,0.3,0.001,10,0.03,3000,760,1,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1372,-0.1372,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0
deterministic,projection_dtheta,projection,zero,,0.3,0.001,10,0.03,3000,780,1,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1372,-0.1372,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0
deterministic,projection_dtheta,projection,zero,,0.3,0.001,10,0.03,3000,800,1,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1372,-0.1372,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0
deterministic,projection_dtheta,projection,zero,,0.3,0.001,10,0.03,3000,820,1,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1372,-0.1372,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0
deterministic,projection_dtheta,projection,zero,,0.3,0.001,10,0.03,3000,840,1,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1372,-0.1372,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0
deterministic,projection_dtheta,projection,zero,,0.3,0.001,10,0.03,3000,860,1,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1372,-0.1372,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0
